latitude,longitude,env_exposure_index,canopy_gap,cva_population,cva_sovi_score
34.19931908487459,-118.45083629456444,0.6551046169009584,0.1006,4675.0,7.76
34.02564288143995,-118.29320565074266,0.6819479712592571,0.1831999999999999,3802.0,7.21
34.19931908487459,-118.47710806853472,0.6723796162931263,0.1268999999999999,3093.0,6.46
33.72170952542933,-118.29320565074266,0.7434391491263005,0.1605,4267.0,6.23
33.78683810171732,-118.18811855486148,0.8480513994697044,0.2501,4529.0,5.49
33.98222383058129,-118.18811855486148,0.757190566612686,0.2203,2939.0,4.95
34.74205722060783,-117.97794436309914,0.691900793592668,0.0838,1151.0,4.75
34.7203476951785,-117.95167258912883,0.691900793592668,0.0838,1151.0,4.75
34.7203476951785,-117.97794436309914,0.691900793592668,0.0838,1151.0,4.75
34.7203476951785,-118.00421613706943,0.691900793592668,0.0838,1151.0,4.75
34.76376674603716,-117.89912904118826,0.691900793592668,0.0838,1151.0,4.75
34.76376674603716,-117.92540081515855,0.691900793592668,0.0838,1151.0,4.75
34.76376674603716,-117.95167258912883,0.691900793592668,0.0838,1151.0,4.75
34.76376674603716,-117.97794436309914,0.691900793592668,0.0838,1151.0,4.75
34.76376674603716,-118.00421613706943,0.691900793592668,0.0838,1151.0,4.75
34.698638169749174,-118.00421613706943,0.691900793592668,0.0838,1151.0,4.75
34.698638169749174,-118.03048791103971,0.691900793592668,0.0838,1151.0,4.75
34.676928644319844,-117.92540081515855,0.7027677039836693,0.0453999999999999,1151.0,4.75
34.698638169749174,-117.97794436309914,0.691900793592668,0.0838,1151.0,4.75
34.698638169749174,-117.95167258912883,0.691900793592668,0.0838,1151.0,4.75
34.698638169749174,-117.92540081515855,0.691900793592668,0.0838,1151.0,4.75
34.698638169749174,-117.89912904118826,0.691900793592668,0.0838,1151.0,4.75
34.76376674603716,-118.03048791103971,0.691900793592668,0.0838,1151.0,4.75
34.7203476951785,-118.03048791103971,0.691900793592668,0.0838,1151.0,4.75
34.633509593461184,-117.89912904118826,0.7059868264132895,0.0470999999999999,1151.0,4.75
34.676928644319844,-117.89912904118826,0.7027677039836693,0.0453999999999999,1151.0,4.75
34.74205722060783,-118.00421613706943,0.691900793592668,0.0838,1151.0,4.75
34.676928644319844,-117.95167258912883,0.6496427039836693,0.0453999999999999,1151.0,4.75
34.655219118890514,-117.97794436309914,0.6433927039836692,0.0453999999999999,1151.0,4.75
34.74205722060783,-118.03048791103971,0.691900793592668,0.0838,1151.0,4.75
34.74205722060783,-117.95167258912883,0.691900793592668,0.0838,1151.0,4.75
34.74205722060783,-117.92540081515855,0.691900793592668,0.0838,1151.0,4.75
34.74205722060783,-117.89912904118826,0.691900793592668,0.0838,1151.0,4.75
34.655219118890514,-117.87285726721797,0.7059868264132895,0.0470999999999999,1151.0,4.75
34.655219118890514,-117.89912904118826,0.7059868264132895,0.0470999999999999,1151.0,4.75
34.655219118890514,-117.92540081515855,0.6466118264132894,0.0470999999999999,1151.0,4.75
34.676928644319844,-117.97794436309914,0.6496427039836693,0.0453999999999999,1151.0,4.75
34.655219118890514,-117.95167258912883,0.6466118264132894,0.0470999999999999,1151.0,4.75
34.7203476951785,-117.89912904118826,0.691900793592668,0.0838,1151.0,4.75
34.655219118890514,-118.00421613706943,0.6433927039836692,0.0453999999999999,1151.0,4.75
34.655219118890514,-118.03048791103971,0.6433927039836692,0.0453999999999999,1151.0,4.75
34.7203476951785,-117.92540081515855,0.691900793592668,0.0838,1151.0,4.75
34.655219118890514,-118.05675968501002,0.6433927039836692,0.0453999999999999,1151.0,4.75
34.676928644319844,-118.05675968501002,0.6496427039836693,0.0453999999999999,1151.0,4.75
34.676928644319844,-118.03048791103971,0.6496427039836693,0.0453999999999999,1151.0,4.75
34.676928644319844,-118.00421613706943,0.6496427039836693,0.0453999999999999,1151.0,4.75
34.09077145772794,-118.24066210280208,0.5390477522762198,-0.0857999999999999,189.0,4.7
33.78683810171732,-118.21439032883178,0.7256420912694601,0.2829,92.0,4.65
34.04735240686928,-118.31947742471296,0.6909603133557751,0.1686,4340.0,4.64
34.655219118890514,-118.1618467808912,0.536982600684301,0.076,3949.0,4.42
